stratum,r,gene_set,dose
any_pair,0.0202,all,0.5
any_pair,0.0564,all,0.5
any_pair,0.0269,all,0.5
any_pair,0.0348,all,0.5
any_pair,0.0302,all,0.5
any_pair,-0.0131,all,0.5
any_pair,-0.0339,all,0.5
any_pair,0.0089,all,0.5
any_pair,0.0202,all,0.5
any_pair,0.0135,all,0.5
any_pair,0.0059,all,0.5
any_pair,-0.0369,all,0.5
any_pair,-0.0006,all,0.5
any_pair,0.0263,all,0.5
any_pair,0.0005,all,0.5
any_pair,-0.0142,all,0.5
any_pair,-0.0388,all,0.5
any_pair,0.0096,all,0.5
any_pair,0.0191,all,0.5
any_pair,0.0272,all,0.5
any_pair,0.024,all,0.5
any_pair,0.0329,all,0.5
any_pair,0.0129,all,0.5
any_pair,0.009,all,0.5
any_pair,0.005,all,0.5
any_pair,-0.0304,all,0.5
any_pair,0.007,all,0.5
any_pair,0.0003,all,0.5
any_pair,-0.0211,all,0.5
any_pair,0.0062,all,0.5
any_pair,-0.0166,all,0.5
any_pair,-0.0156,all,0.5
any_pair,0.0426,all,0.5
any_pair,0.0157,all,0.5
any_pair,-0.0115,all,0.5
any_pair,0.035,all,0.5
any_pair,-0.0007,all,0.5
any_pair,0.0369,all,0.5
any_pair,0.0007,all,0.5
any_pair,-0.0358,all,0.5
any_pair,-0.0144,all,0.5
any_pair,0.0346,all,0.5
any_pair,0.0129,all,0.5
any_pair,-0.0141,all,0.5
any_pair,-0.0082,all,0.5
any_pair,0.0556,all,0.5
any_pair,0.0026,all,0.5
any_pair,0.0151,all,0.5
any_pair,0.0089,all,0.5
any_pair,0.0043,all,0.5
any_pair,0.0082,all,0.5
any_pair,0.0339,all,0.5
any_pair,0.0089,all,0.5
any_pair,0.0165,all,0.5
any_pair,0.0046,all,0.5
any_pair,-0.0388,all,0.5
any_pair,0.0507,all,0.5
any_pair,0.0108,all,0.5
any_pair,0.0178,all,0.5
any_pair,0.0058,all,0.5
any_pair,0.0472,all,0.5
any_pair,0.038,all,0.5
any_pair,0.001,all,0.5
any_pair,-0.01,all,0.5
any_pair,-0.0311,all,0.5
any_pair,0.023,all,0.5
any_pair,-0.0128,all,0.5
any_pair,0.0244,all,0.5
any_pair,0.0322,all,0.5
any_pair,-0.0352,all,0.5
any_pair,0.0183,all,0.5
any_pair,0.0111,all,0.5
any_pair,-0.0361,all,0.5
any_pair,0.0229,all,0.5
any_pair,0.001,all,0.5
any_pair,0.0178,all,0.5
any_pair,-0.0319,all,0.5
any_pair,-0.0074,all,0.5
any_pair,0.0036,all,0.5
any_pair,-0.0118,all,0.5
any_pair,0.0196,all,0.5
any_pair,-0.0048,all,0.5
any_pair,-0.0516,all,0.5
any_pair,-0.0326,all,0.5
any_pair,0.0044,all,0.5
any_pair,-0.0038,all,0.5
any_pair,0.0058,all,0.5
any_pair,-0.0021,all,0.5
any_pair,0.0326,all,0.5
any_pair,-0.0199,all,0.5
any_pair,-0.0408,all,0.5
any_pair,-0.0103,all,0.5
any_pair,0.0109,all,0.5
any_pair,0.0027,all,0.5
any_pair,0.031,all,0.5
any_pair,0.0183,all,0.5
any_pair,0.0357,all,0.5
any_pair,0.0151,all,0.5
any_pair,0.0035,all,0.5
any_pair,0.0062,all,0.5
any_pair,0.0289,all,0.5
any_pair,0.006,all,0.5
any_pair,0.0071,all,0.5
any_pair,-0.0032,all,0.5
any_pair,-0.0034,all,0.5
any_pair,0.0063,all,0.5
any_pair,-0.0001,all,0.5
any_pair,-0.0435,all,0.5
any_pair,0.0135,all,0.5
any_pair,0.03,all,0.5
any_pair,0.0054,all,0.5
any_pair,0.0173,all,0.5
any_pair,0.0062,all,0.5
any_pair,0.0131,all,0.5
any_pair,-0.0345,all,0.5
any_pair,-0.0157,all,0.5
any_pair,0.0521,all,0.5
any_pair,-0.0079,all,0.5
any_pair,0.0123,all,0.5
any_pair,0.0145,all,0.5
any_pair,-0.0036,all,0.5
any_pair,0.0295,all,0.5
any_pair,-0.0061,all,0.5
any_pair,0.0482,all,0.5
any_pair,-0.0119,all,0.5
any_pair,-0.0002,all,0.5
any_pair,-0.0044,all,0.5
any_pair,0.0629,all,0.5
any_pair,0.0138,all,0.5
any_pair,-0.0066,all,0.5
any_pair,0.0234,all,0.5
any_pair,-0.0029,all,0.5
any_pair,-0.0096,all,0.5
any_pair,-0.0371,all,0.5
any_pair,-0.0078,all,0.5
any_pair,-0.0224,all,0.5
any_pair,-0.063,all,0.5
any_pair,0.0092,all,0.5
any_pair,0.0179,all,0.5
any_pair,-0.0161,all,0.5
any_pair,-0.0159,all,0.5
any_pair,0.0017,all,0.5
any_pair,-0.0043,all,0.5
any_pair,-0.0133,all,0.5
any_pair,0.0156,all,0.5
any_pair,0.0094,all,0.5
any_pair,-0.0129,all,0.5
any_pair,-0.0172,all,0.5
any_pair,0.0343,all,0.5
any_pair,-0.0125,all,0.5
any_pair,0.0244,all,0.5
any_pair,0.0098,all,0.5
any_pair,-0.0417,all,0.5
any_pair,0.021,all,0.5
any_pair,0.0089,all,0.5
any_pair,-0.0305,all,0.5
any_pair,0.0036,all,0.5
any_pair,0.0128,all,0.5
any_pair,0.0096,all,0.5
any_pair,0.0041,all,0.5
any_pair,0.0155,all,0.5
any_pair,0.0041,all,0.5
any_pair,0.0135,all,0.5
any_pair,0.0144,all,0.5
any_pair,-0.0042,all,0.5
any_pair,-0.0021,all,0.5
any_pair,0.0326,all,0.5
any_pair,0.0453,all,0.5
any_pair,-0.0128,all,0.5
any_pair,0.0124,all,0.5
any_pair,-0.0095,all,0.5
any_pair,0.006,all,0.5
any_pair,-0.0211,all,0.5
any_pair,0.0261,all,0.5
any_pair,0.0159,all,0.5
any_pair,0.0138,all,0.5
any_pair,0.0097,all,0.5
any_pair,0.0394,all,0.5
any_pair,0.0355,all,0.5
any_pair,0.0508,all,0.5
any_pair,-0.0286,all,0.5
any_pair,0.0222,all,0.5
any_pair,-0.0045,all,0.5
any_pair,0.0291,all,0.5
any_pair,0.0099,all,0.5
any_pair,0.0033,all,0.5
any_pair,-0.0025,all,0.5
any_pair,0.004,all,0.5
any_pair,-0.0147,all,0.5
any_pair,0.0303,all,0.5
any_pair,0.0075,all,0.5
any_pair,-0.0083,all,0.5
any_pair,0.0026,all,0.5
any_pair,0.046,all,0.5
any_pair,0.0187,all,0.5
any_pair,0.0065,all,0.5
any_pair,0.0193,all,0.5
any_pair,0.0421,all,0.5
any_pair,-0.0182,all,0.5
any_pair,0.0123,all,0.5
any_pair,0.0237,all,0.5
any_pair,0.0214,all,0.5
any_pair,0.0162,all,0.5
any_pair,0.0323,all,0.5
any_pair,-0.0556,all,0.5
any_pair,-0.0063,all,0.5
any_pair,0.0067,all,0.5
any_pair,0.0033,all,0.5
any_pair,-0.0092,all,0.5
any_pair,0.0097,all,0.5
any_pair,0.0006,all,0.5
any_pair,0.0225,all,0.5
any_pair,0.0306,all,0.5
any_pair,0.0478,all,0.5
any_pair,0.0306,all,0.5
any_pair,-0.0168,all,0.5
any_pair,-0.0301,all,0.5
any_pair,0.0156,all,0.5
any_pair,0.0073,all,0.5
any_pair,0.0116,all,0.5
any_pair,0.0399,all,0.5
any_pair,0.0083,all,0.5
any_pair,-0.0139,all,0.5
any_pair,0.0061,all,0.5
any_pair,-0.0169,all,0.5
any_pair,0.0111,all,0.5
any_pair,0.0905,all,0.5
any_pair,-0.016,all,0.5
any_pair,-0.0007,all,0.5
any_pair,0.0368,all,0.5
any_pair,-0.0208,all,0.5
any_pair,-0.0237,all,0.5
any_pair,0.0409,all,0.5
any_pair,0.0195,all,0.5
any_pair,-0.066,all,0.5
any_pair,-0.0172,all,0.5
any_pair,0.0179,all,0.5
any_pair,0.0278,all,0.5
any_pair,-0.0031,all,0.5
any_pair,-0.0523,all,0.5
any_pair,-0.0025,all,0.5
any_pair,0.0188,all,0.5
any_pair,0.012,all,0.5
any_pair,0.0051,all,0.5
any_pair,0.0049,all,0.5
any_pair,0.0037,all,0.5
any_pair,0.016,all,0.5
any_pair,0.0098,all,0.5
any_pair,0.0418,all,0.5
any_pair,-0.0078,all,0.5
any_pair,-0.0287,all,0.5
any_pair,-0.0134,all,0.5
any_pair,0.0217,all,0.5
any_pair,0.0562,all,0.5
any_pair,0.0293,all,0.5
any_pair,0.0115,all,0.5
any_pair,-0.0049,all,0.5
any_pair,-0.0047,all,0.5
any_pair,0.0223,all,0.5
any_pair,-0.0516,all,0.5
any_pair,-0.0129,all,0.5
any_pair,0.0036,all,0.5
any_pair,0.0098,all,0.5
any_pair,-0.0355,all,0.5
any_pair,0.0147,all,0.5
any_pair,0.0308,all,0.5
any_pair,0.0221,all,0.5
any_pair,0.0475,all,0.5
any_pair,0.0368,all,0.5
any_pair,0.0028,all,0.5
any_pair,0.0196,all,0.5
any_pair,-0.0272,all,0.5
any_pair,0.0141,all,0.5
any_pair,0.0206,all,0.5
any_pair,-0.0191,all,0.5
any_pair,-0.0013,all,0.5
any_pair,0.008,all,0.5
any_pair,-0.0339,all,0.5
any_pair,0.011,all,0.5
any_pair,-0.0247,all,0.5
any_pair,0.0079,all,0.5
any_pair,-0.0004,all,0.5
any_pair,0.0035,all,0.5
any_pair,0.0001,all,0.5
any_pair,0.0201,all,0.5
any_pair,-0.0412,all,0.5
any_pair,-0.0116,all,0.5
any_pair,-0.0109,all,0.5
any_pair,0.0132,all,0.5
any_pair,0.0067,all,0.5
any_pair,-0.0432,all,0.5
any_pair,0.0868,all,0.5
any_pair,0.0086,all,0.5
any_pair,-0.0047,all,0.5
any_pair,0.0187,all,0.5
any_pair,0.0019,all,0.5
any_pair,-0.0026,all,0.5
any_pair,-0.0141,all,0.5
any_pair,0.0181,all,0.5
any_pair,0.0065,all,0.5
any_pair,-0.0074,all,0.5
any_pair,0.0091,all,0.5
any_pair,0.0227,all,0.5
any_pair,0.0269,all,0.5
any_pair,0.0073,all,0.5
any_pair,0.0022,all,0.5
any_pair,-0.0059,all,0.5
any_pair,0.0439,all,0.5
any_pair,0.0112,all,0.5
any_pair,0.0104,all,0.5
any_pair,0.0398,all,0.5
any_pair,-0.0043,all,0.5
any_pair,-0.0069,all,0.5
any_pair,0.0293,all,0.5
any_pair,0.0206,all,0.5
any_pair,0.01,all,0.5
any_pair,0.0635,all,0.5
any_pair,0.0401,all,0.5
any_pair,0.0109,all,0.5
any_pair,-0.0266,all,0.5
any_pair,-0.0028,all,0.5
any_pair,0.0075,all,0.5
any_pair,-0.0287,all,0.5
any_pair,0.0062,all,0.5
any_pair,-0.005,all,0.5
any_pair,-0.0149,all,0.5
any_pair,-0.0202,all,0.5
any_pair,0.0103,all,0.5
any_pair,0.0132,all,0.5
any_pair,-0.0191,all,0.5
any_pair,0.0122,all,0.5
any_pair,0.0048,all,0.5
any_pair,-0.063,all,0.5
any_pair,0.0217,all,0.5
any_pair,0.0029,all,0.5
any_pair,0.0107,all,0.5
any_pair,0.0072,all,0.5
any_pair,-0.0102,all,0.5
any_pair,-0.0228,all,0.5
any_pair,0.0137,all,0.5
any_pair,0.0477,all,0.5
any_pair,0.0198,all,0.5
any_pair,0.0043,all,0.5
any_pair,-0.0158,all,0.5
any_pair,-0.0098,all,0.5
any_pair,0.034,all,0.5
any_pair,0.0297,all,0.5
any_pair,-0.0014,all,0.5
any_pair,-0.0132,all,0.5
any_pair,0.0261,all,0.5
any_pair,-0.0787,all,0.5
any_pair,-0.0161,all,0.5
any_pair,0.0261,all,0.5
any_pair,0.0204,all,0.5
any_pair,0.0186,all,0.5
any_pair,0.0352,all,0.5
any_pair,-0.0127,all,0.5
any_pair,0.0061,all,0.5
any_pair,0.0399,all,0.5
any_pair,0.0056,all,0.5
any_pair,0.0028,all,0.5
any_pair,0.0073,all,0.5
any_pair,-0.0023,all,0.5
any_pair,0.0358,all,0.5
any_pair,-0.0091,all,0.5
any_pair,0.0529,all,0.5
any_pair,0.0016,all,0.5
any_pair,-0.0104,all,0.5
any_pair,-0.0063,all,0.5
any_pair,0.0133,all,0.5
any_pair,0.0064,all,0.5
any_pair,-0.0088,all,0.5
any_pair,0.0219,all,0.5
any_pair,-0.0162,all,0.5
any_pair,0.0162,all,0.5
any_pair,0.0132,all,0.5
any_pair,0.0116,all,0.5
any_pair,0.0356,all,0.5
any_pair,0.0021,all,0.5
any_pair,0.0003,all,0.5
any_pair,-0.022,all,0.5
any_pair,0.0073,all,0.5
any_pair,-0.0057,all,0.5
any_pair,0.0178,all,0.5
any_pair,-0.0463,all,0.5
any_pair,-0.0003,all,0.5
any_pair,0.0169,all,0.5
any_pair,-0.0098,all,0.5
any_pair,0.0056,all,0.5
any_pair,-0.0396,all,0.5
any_pair,-0.0233,all,0.5
any_pair,0.0021,all,0.5
any_pair,-0.0032,all,0.5
any_pair,0.0294,all,0.5
any_pair,0.0228,all,0.5
any_pair,0.0134,all,0.5
any_pair,0.0346,all,0.5
any_pair,-0.0037,all,0.5
any_pair,0.0069,all,0.5
any_pair,-0.0412,all,0.5
any_pair,-0.029,all,0.5
any_pair,-0.0014,all,0.5
any_pair,0.014,all,0.5
any_pair,0.027,all,0.5
any_pair,0.0021,all,0.5
any_pair,0.0237,all,0.5
any_pair,0.0047,all,0.5
any_pair,0.0255,all,0.5
any_pair,0.0148,all,0.5
any_pair,-0.0362,all,0.5
any_pair,-0.0052,all,0.5
any_pair,-0.0064,all,0.5
any_pair,-0.0028,all,0.5
any_pair,-0.004,all,0.5
any_pair,-0.0019,all,0.5
any_pair,-0.021,all,0.5
any_pair,-0.0117,all,0.5
any_pair,0.0001,all,0.5
any_pair,0.0294,all,0.5
any_pair,0.0434,all,0.5
any_pair,0.0295,all,0.5
any_pair,-0.0021,all,0.5
any_pair,0.0246,all,0.5
any_pair,-0.0232,all,0.5
any_pair,0.0161,all,0.5
any_pair,0.0144,all,0.5
any_pair,-0.0129,all,0.5
any_pair,-0.0155,all,0.5
any_pair,-0.0113,all,0.5
any_pair,0.0236,all,0.5
any_pair,-0.005,all,0.5
any_pair,0.026,all,0.5
any_pair,-0.0329,all,0.5
any_pair,0.0237,all,0.5
any_pair,0.0121,all,0.5
any_pair,0.002,all,0.5
any_pair,0.0352,all,0.5
any_pair,0.0232,all,0.5
any_pair,0.028,all,0.5
any_pair,0.0315,all,0.5
any_pair,0.0077,all,0.5
any_pair,0.0007,all,0.5
any_pair,-0.0341,all,0.5
any_pair,0.0045,all,0.5
any_pair,-0.0217,all,0.5
any_pair,-0.0229,all,0.5
any_pair,-0.0201,all,0.5
any_pair,-0.0102,all,0.5
diff_drug,0.0109,all,0.5
diff_drug,0.014,all,0.5
diff_drug,0.0027,all,0.5
diff_drug,-0.0057,all,0.5
diff_drug,0.0111,all,0.5
diff_drug,-0.0069,all,0.5
diff_drug,-0.0238,all,0.5
diff_drug,-0.0148,all,0.5
diff_drug,0.0396,all,0.5
diff_drug,0.0295,all,0.5
diff_drug,0.0073,all,0.5
diff_drug,-0.0002,all,0.5
diff_drug,0.0239,all,0.5
diff_drug,0.0074,all,0.5
diff_drug,-0.0162,all,0.5
diff_drug,-0.006,all,0.5
diff_drug,-0.0666,all,0.5
diff_drug,0.0146,all,0.5
diff_drug,-0.042,all,0.5
diff_drug,0.0188,all,0.5
diff_drug,0.0158,all,0.5
diff_drug,-0.006,all,0.5
diff_drug,-0.0136,all,0.5
diff_drug,0.0078,all,0.5
diff_drug,0.036,all,0.5
diff_drug,0.0053,all,0.5
diff_drug,0.0463,all,0.5
diff_drug,-0.0361,all,0.5
diff_drug,0.0182,all,0.5
diff_drug,0.0028,all,0.5
diff_drug,-0.0132,all,0.5
diff_drug,-0.0046,all,0.5
diff_drug,0.019,all,0.5
diff_drug,-0.0027,all,0.5
diff_drug,-0.001,all,0.5
diff_drug,0.0233,all,0.5
diff_drug,0.0125,all,0.5
diff_drug,-0.0027,all,0.5
diff_drug,-0.0415,all,0.5
diff_drug,0.0303,all,0.5
diff_drug,0.0061,all,0.5
diff_drug,0.0225,all,0.5
diff_drug,0.0254,all,0.5
diff_drug,-0.0282,all,0.5
diff_drug,-0.012,all,0.5
diff_drug,0.0073,all,0.5
diff_drug,0.0006,all,0.5
diff_drug,0.0319,all,0.5
diff_drug,-0.0117,all,0.5
diff_drug,-0.0247,all,0.5
diff_drug,0.011,all,0.5
diff_drug,0.0196,all,0.5
diff_drug,-0.0191,all,0.5
diff_drug,-0.0426,all,0.5
diff_drug,0.0065,all,0.5
diff_drug,-0.004,all,0.5
diff_drug,0.0057,all,0.5
diff_drug,0.0213,all,0.5
diff_drug,-0.0078,all,0.5
diff_drug,-0.0342,all,0.5
diff_drug,-0.0298,all,0.5
diff_drug,-0.0076,all,0.5
diff_drug,0.004,all,0.5
diff_drug,-0.0469,all,0.5
diff_drug,0.0048,all,0.5
diff_drug,0.0063,all,0.5
diff_drug,-0.0056,all,0.5
diff_drug,-0.0046,all,0.5
diff_drug,0.0156,all,0.5
diff_drug,0.034,all,0.5
diff_drug,-0.0089,all,0.5
diff_drug,0.0085,all,0.5
diff_drug,0.0385,all,0.5
diff_drug,0.0014,all,0.5
diff_drug,-0.0085,all,0.5
diff_drug,-0.056,all,0.5
diff_drug,0.0104,all,0.5
diff_drug,0.0179,all,0.5
diff_drug,-0.0064,all,0.5
diff_drug,0.0119,all,0.5
diff_drug,0.0006,all,0.5
diff_drug,0.0175,all,0.5
diff_drug,0.0062,all,0.5
diff_drug,0.0367,all,0.5
diff_drug,0.0081,all,0.5
diff_drug,0.0137,all,0.5
diff_drug,0.0107,all,0.5
diff_drug,0.0405,all,0.5
diff_drug,-0.0108,all,0.5
diff_drug,0.0039,all,0.5
diff_drug,-0.0124,all,0.5
diff_drug,0.0021,all,0.5
diff_drug,0.0252,all,0.5
diff_drug,0.0059,all,0.5
diff_drug,-0.0204,all,0.5
diff_drug,-0.0298,all,0.5
diff_drug,-0.0109,all,0.5
diff_drug,0.0087,all,0.5
diff_drug,0.0004,all,0.5
diff_drug,0.0076,all,0.5
diff_drug,0.013,all,0.5
diff_drug,0.0052,all,0.5
diff_drug,0.0299,all,0.5
diff_drug,0.0107,all,0.5
diff_drug,0.0163,all,0.5
diff_drug,0.0098,all,0.5
diff_drug,0.0398,all,0.5
diff_drug,0.0056,all,0.5
diff_drug,-0.0028,all,0.5
diff_drug,0.041,all,0.5
diff_drug,0.0602,all,0.5
diff_drug,-0.0189,all,0.5
diff_drug,-0.0425,all,0.5
diff_drug,0.012,all,0.5
diff_drug,0.0114,all,0.5
diff_drug,0.0251,all,0.5
diff_drug,-0.0114,all,0.5
diff_drug,0.0127,all,0.5
diff_drug,0.0275,all,0.5
diff_drug,0.0085,all,0.5
diff_drug,0.0101,all,0.5
diff_drug,0.0278,all,0.5
diff_drug,-0.0479,all,0.5
diff_drug,0.0039,all,0.5
diff_drug,-0.0033,all,0.5
diff_drug,0.036,all,0.5
diff_drug,0.0234,all,0.5
diff_drug,0.0319,all,0.5
diff_drug,0.0307,all,0.5
diff_drug,0.0049,all,0.5
diff_drug,0.0137,all,0.5
diff_drug,0.0091,all,0.5
diff_drug,0.046,all,0.5
diff_drug,0.0192,all,0.5
diff_drug,-0.0241,all,0.5
diff_drug,0.0283,all,0.5
diff_drug,0.0053,all,0.5
diff_drug,0.0278,all,0.5
diff_drug,0.0086,all,0.5
diff_drug,0.0216,all,0.5
diff_drug,0.0043,all,0.5
diff_drug,0.0039,all,0.5
diff_drug,0.0322,all,0.5
diff_drug,-0.0435,all,0.5
diff_drug,0.0049,all,0.5
diff_drug,-0.0047,all,0.5
diff_drug,-0.0135,all,0.5
diff_drug,0.0139,all,0.5
diff_drug,-0.0056,all,0.5
diff_drug,-0.0539,all,0.5
diff_drug,0.0206,all,0.5
diff_drug,0.0017,all,0.5
diff_drug,0.0026,all,0.5
diff_drug,-0.0027,all,0.5
diff_drug,0.0121,all,0.5
diff_drug,0.0331,all,0.5
diff_drug,0.008,all,0.5
diff_drug,-0.072,all,0.5
diff_drug,-0.0469,all,0.5
diff_drug,0.0352,all,0.5
diff_drug,0.031,all,0.5
diff_drug,-0.0039,all,0.5
diff_drug,0.0204,all,0.5
diff_drug,-0.0232,all,0.5
diff_drug,0.0168,all,0.5
diff_drug,0.0162,all,0.5
diff_drug,-0.0322,all,0.5
diff_drug,0.0058,all,0.5
diff_drug,0.0311,all,0.5
diff_drug,0.047,all,0.5
diff_drug,0.0348,all,0.5
diff_drug,-0.004,all,0.5
diff_drug,-0.0035,all,0.5
diff_drug,0.0083,all,0.5
diff_drug,-0.0018,all,0.5
diff_drug,0.0086,all,0.5
diff_drug,0.0267,all,0.5
diff_drug,-0.0506,all,0.5
diff_drug,0.0381,all,0.5
diff_drug,0.0059,all,0.5
diff_drug,-0.0202,all,0.5
diff_drug,0.0156,all,0.5
diff_drug,0.0264,all,0.5
diff_drug,0.0244,all,0.5
diff_drug,-0.0112,all,0.5
diff_drug,-0.0071,all,0.5
diff_drug,-0.0048,all,0.5
diff_drug,-0.0045,all,0.5
diff_drug,-0.0134,all,0.5
diff_drug,-0.0091,all,0.5
diff_drug,0.0222,all,0.5
diff_drug,-0.0159,all,0.5
diff_drug,-0.0202,all,0.5
diff_drug,0.0185,all,0.5
diff_drug,-0.017,all,0.5
diff_drug,-0.026,all,0.5
diff_drug,-0.0344,all,0.5
diff_drug,0.0272,all,0.5
diff_drug,-0.0287,all,0.5
diff_drug,0.0128,all,0.5
diff_drug,0.0017,all,0.5
diff_drug,-0.0055,all,0.5
diff_drug,0.0145,all,0.5
diff_drug,0.0153,all,0.5
diff_drug,0.0126,all,0.5
diff_drug,-0.0153,all,0.5
diff_drug,0.0175,all,0.5
diff_drug,0.0172,all,0.5
diff_drug,0.0032,all,0.5
diff_drug,-0.0402,all,0.5
diff_drug,0.0039,all,0.5
diff_drug,0.0013,all,0.5
diff_drug,-0.0138,all,0.5
diff_drug,0.0239,all,0.5
diff_drug,0.0303,all,0.5
diff_drug,-0.011,all,0.5
diff_drug,0.0146,all,0.5
diff_drug,-0.002,all,0.5
diff_drug,-0.0097,all,0.5
diff_drug,0.0013,all,0.5
diff_drug,-0.0183,all,0.5
diff_drug,0.0091,all,0.5
diff_drug,0.0124,all,0.5
diff_drug,-0.0153,all,0.5
diff_drug,-0.0039,all,0.5
diff_drug,0.0494,all,0.5
diff_drug,0.0124,all,0.5
diff_drug,-0.0311,all,0.5
diff_drug,0.0128,all,0.5
diff_drug,0.0162,all,0.5
diff_drug,-0.006,all,0.5
diff_drug,0.0136,all,0.5
diff_drug,0.0241,all,0.5
diff_drug,-0.0145,all,0.5
diff_drug,-0.0042,all,0.5
diff_drug,-0.0043,all,0.5
diff_drug,0.0755,all,0.5
diff_drug,0.0215,all,0.5
diff_drug,-0.0161,all,0.5
diff_drug,0.0298,all,0.5
diff_drug,0.0083,all,0.5
diff_drug,0.002,all,0.5
diff_drug,0.003,all,0.5
diff_drug,0.0305,all,0.5
diff_drug,-0.0033,all,0.5
diff_drug,0.0283,all,0.5
diff_drug,-0.0161,all,0.5
diff_drug,-0.022,all,0.5
diff_drug,-0.0098,all,0.5
diff_drug,-0.0264,all,0.5
diff_drug,0.0102,all,0.5
diff_drug,-0.0195,all,0.5
diff_drug,-0.0245,all,0.5
diff_drug,-0.0082,all,0.5
diff_drug,-0.0067,all,0.5
diff_drug,0.0031,all,0.5
diff_drug,0.0273,all,0.5
diff_drug,0.0082,all,0.5
diff_drug,0.0136,all,0.5
diff_drug,0.0112,all,0.5
diff_drug,-0.0151,all,0.5
diff_drug,-0.0177,all,0.5
diff_drug,0.0013,all,0.5
diff_drug,0.0064,all,0.5
diff_drug,-0.0025,all,0.5
diff_drug,-0.011,all,0.5
diff_drug,0.0112,all,0.5
diff_drug,0.0108,all,0.5
diff_drug,-0.0251,all,0.5
diff_drug,-0.007,all,0.5
diff_drug,-0.0274,all,0.5
diff_drug,0.0358,all,0.5
diff_drug,-0.0061,all,0.5
diff_drug,-0.0037,all,0.5
diff_drug,-0.0022,all,0.5
diff_drug,0.0238,all,0.5
diff_drug,-0.002,all,0.5
diff_drug,0.0305,all,0.5
diff_drug,0.0103,all,0.5
diff_drug,0.0023,all,0.5
diff_drug,0.014,all,0.5
diff_drug,0.001,all,0.5
diff_drug,0.0108,all,0.5
diff_drug,0.0399,all,0.5
diff_drug,0.0031,all,0.5
diff_drug,0.0167,all,0.5
diff_drug,0.0289,all,0.5
diff_drug,0.0001,all,0.5
diff_drug,-0.102,all,0.5
diff_drug,-0.0038,all,0.5
diff_drug,0.0103,all,0.5
diff_drug,-0.0166,all,0.5
diff_drug,-0.0119,all,0.5
diff_drug,0.0016,all,0.5
diff_drug,-0.0026,all,0.5
diff_drug,0.0308,all,0.5
diff_drug,-0.0422,all,0.5
diff_drug,-0.0159,all,0.5
diff_drug,-0.0077,all,0.5
diff_drug,0.0125,all,0.5
diff_drug,-0.0127,all,0.5
diff_drug,0.0178,all,0.5
diff_drug,0.0076,all,0.5
diff_drug,-0.0199,all,0.5
diff_drug,0.0007,all,0.5
diff_drug,0.0039,all,0.5
diff_drug,0.0212,all,0.5
diff_drug,0.0241,all,0.5
diff_drug,0.0233,all,0.5
diff_drug,0.0018,all,0.5
diff_drug,0.0166,all,0.5
diff_drug,0.0001,all,0.5
diff_drug,0.0166,all,0.5
diff_drug,-0.019,all,0.5
diff_drug,0.0196,all,0.5
diff_drug,-0.0053,all,0.5
diff_drug,0.0133,all,0.5
diff_drug,0.0058,all,0.5
diff_drug,0.017,all,0.5
diff_drug,-0.0241,all,0.5
diff_drug,-0.0055,all,0.5
diff_drug,0.0126,all,0.5
diff_drug,-0.0056,all,0.5
diff_drug,-0.0149,all,0.5
diff_drug,0.0119,all,0.5
diff_drug,-0.0092,all,0.5
diff_drug,-0.0149,all,0.5
diff_drug,-0.0183,all,0.5
diff_drug,0.0182,all,0.5
diff_drug,-0.0386,all,0.5
diff_drug,-0.007,all,0.5
diff_drug,-0.0061,all,0.5
diff_drug,0.0174,all,0.5
diff_drug,0.0034,all,0.5
diff_drug,0.079,all,0.5
diff_drug,-0.0127,all,0.5
diff_drug,-0.01,all,0.5
diff_drug,0.0193,all,0.5
diff_drug,0.0106,all,0.5
diff_drug,0.0063,all,0.5
diff_drug,0.0081,all,0.5
diff_drug,-0.0077,all,0.5
diff_drug,-0.0017,all,0.5
diff_drug,0.0004,all,0.5
diff_drug,-0.0122,all,0.5
diff_drug,-0.0185,all,0.5
diff_drug,-0.0004,all,0.5
diff_drug,0.0229,all,0.5
diff_drug,-0.0009,all,0.5
diff_drug,-0.001,all,0.5
diff_drug,-0.001,all,0.5
